"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.313528978348971,0.428972779158382,4.33942692678027,4,4.45054719281061
1,0.486433453212027,0.725763676995189,5.686457794388,6,7.87123456979787
1,0.810578443323681,0.811302148681941,9.77034074021083,10,9.73441026538176
1,0.282235833081505,0.403342498186327,4.10990349835115,4,4.2471700031012
1,0.672177204782069,0.772350233206213,7.56144426760162,8,8.78528287808866
1,0.432234687860811,0.51048799260443,5.24120779937736,5,5.15842714543262
1,0.160938491500624,0.11234324445155,3.19824843160462,3,2.20608291124704
1,0.312009468568285,0.286645745584546,4.32825213684803,4,3.39831666301896
1,0.65988738454219,0.496384216701597,7.41175521556532,7,5.02817245379878
1,0.171005519439138,0.115659617211766,3.27782638158184,3,2.23031848608849
1,0.00671542164089697,0.0453468995511023,1.26302632324746,1,1.64915706613827
1,0.913234101150465,0.79288016504886,12.9624224865866,13,9.25962161302222
1,0.203379249260574,0.377383373528032,3.52668762792281,4,4.04855785849202
1,0.82922601041058,0.448798062160974,10.1879867521713,10,4.61348132758593
1,0.813374955576674,0.440086181815976,9.83021528750397,10,4.54123882241583
1,0.34570583527986,0.307477725833526,4.57741953287889,5,3.54279950717731
1,0.71739131383241,0.541794655823149,8.16172224891898,8,5.46165032260034
1,0.593065495160531,0.606460578024255,6.67463444092216,7,6.16308182298811
1,0.630097482799523,0.653585051607811,7.06851075882506,7,6.7579348231615
1,0.216723753458247,0.212777899952637,3.62696804505575,4,2.89847913533761
1,0.0848365665018657,0.0724051260181049,2.5302922471466,3,1.89543053272997
1,0.372841331034527,0.442922645480701,4.78101703615945,5,4.56464746730923
1,0.911988940020055,0.799643891186011,12.9029466985804,13,9.42800795580952
1,0.177742091569889,0.108079647036016,3.33041757953586,3,2.17465335838287
1,0.814060790482705,0.669782221326882,9.8450402961307,10,6.98339514117589
